id,prob_class1
eng_e94df4fc33ae854e3b8b4fd8b310feb2,9.1463137e-10
eng_46529b4ef2699c4002163bd123207532,1.4738981e-05
eng_adac124f8846989a2dce6c724e0bd181,9.818327e-06
eng_c2e348674d074b147d3efb7c11215b48,0.9999999
eng_13bb13fb766f9e7d4874cd5a93e2e21a,0.00013873412
eng_5bee6a8720d6214b62022e93db870010,8.9532435e-09
eng_7c093f67ebdd6c65d8a8d24890f21de8,0.19651762
eng_63669ebcec371faa0049097a95842763,0.025809621
eng_6253c6dc2689ee666765d458ed997ae6,0.15791446
eng_5904bca027c78e7e65256aca48a51d68,9.931193e-08
eng_d818b1586579f93f8a0577a68455fea1,0.0033897832
eng_369d0baacd25a697a97851cdb60257c7,0.8484707
eng_19e223909e3bcb4a20af6637242038d3,0.0010242065
eng_ee281f4322a019a1ec5035f532a90b10,8.0715934e-10
eng_094972faabfbc7bf82d4cc399bcceefc,0.8705973
eng_ddf8cba836372b62af67acf11b254756,0.00016093082
eng_f24578c1168a1eb2567a394bfb173200,1.44498e-07
eng_28b719f1967412a001239c736d59ab6f,1.5079722e-09
eng_5a3fee1d8b6122b4b23f2d875c971050,2.3090713e-07
eng_0cae4b0f6aa513b8a56efa73e723cd1f,0.00020027377
eng_f13d92c149fd1741614ea1bbf8870317,2.902312e-06
eng_15786a6c2703098bac912ca6f34c6362,3.8891116e-08
eng_bb284ea85ce00bd3a72c4d4cf5718fc3,4.4508505e-07
eng_9d334379867fa912c11120a074f9d1f5,0.9999833
eng_0705305ff1fd3fdf1bafbdf7b5f4be9e,2.2827997e-05
eng_15b113b22fb65fb859e3cdbc86d39a0a,6.4759485e-07
eng_6d577220b34fab38f21c4708be8f650e,0.00075540564
eng_6afb05599128417bc4168e6f1c55cce4,0.9998287
eng_12b5e65ad333473f467db848724c4a7f,1.2219075e-05
eng_edd8728422fa5dd9c906151befd17752,5.838248e-08
eng_b03c1445e8f6a2ee86af59996c6943b9,0.5544705
eng_9252a66643594b513e8709553c6856a1,4.7923256e-09
eng_947f67e06f42091ea7079241d6b0c6c8,3.653482e-08
eng_4ad76f1d8c55f1c263148c34086f9538,1.1726421e-06
eng_c2dd87b7a6eb27b83ea0411bf5cb55dc,1.2878952e-06
eng_34182f547780c6431eba8fc20ff7c24a,5.3381555e-06
eng_4e7f7a699d05c333edd91818e109bd93,2.7577931e-08
eng_785fabff51ac40178148655cac4710d3,5.2035716e-07
eng_7a0f9bf73cca27f70c8a2b1b9d9135b5,1.4166088e-09
eng_1af41fb767eab07c144018215ca88758,2.3859584e-10
eng_7e7665a95c9a436142bf6971f0e58bc4,2.6995778e-07
eng_196a1e12631d27f01b54d0c202df8b73,0.99999845
eng_59a1f84baf15b56d6d4f7ba5f6d29509,0.00033535014
eng_2e4961c15ef6feca65620ac423d10c18,0.06804042
eng_65203c6825faf3c9f57c55375d507865,6.615601e-08
eng_b81c8fbc5aec8e0154f52e26abb5b4a1,0.08195955
eng_854762b80a98fbe798a0a787d3b23c8b,2.6995778e-07
eng_9a5b671bd5e6dcc70b618ba9d34b8272,0.96741027
eng_490ff47e95b52b6a62e47d730a0330c4,0.99776566
eng_92bfffc7e2ebe7d652ae0b95eb9096ae,0.0011879054
eng_93732d913dabc8e2f3f6ae47b703457f,0.0011879054
eng_0cee05afd8bf0ac2c80e236271c31a5d,0.00011959858
eng_19ed9c2744dbbaf06dc0adcccbb228d1,0.16721867
eng_e80c2aecafed1214a46fe717849d4a3f,4.157365e-06
eng_d1e909bd79e1f4d0bb39986e8d4b0758,0.9952448
eng_197ad35b44e24a2ce04ab295c155981c,8.3152804e-07
eng_edb2db024fbdafe23c46c255ca2dcd4f,0.0008525667
eng_34f954789fc93c2f10deabe3e5cf98bd,8.481104e-05
eng_12fad2da50f344071bad7fb21bce57a0,2.8409744e-05
eng_74f86480a2f00e87bf6a9cd8b560ef08,1.593662e-05
eng_2483bbeb9155738b14b59c60a10cb7d4,4.495181e-06
eng_0e12f63daf263708f6cb913902e47d49,0.056029387
eng_63c58ac9423fdc831215ccf0704039eb,0.99998856
eng_0f1a5bce4daf562f2347a3dd9bfc3c67,0.003538086
eng_c427e289ff703d5f9604c9bed922d921,0.9999999
eng_ce7578e03366d42a7c61ef1cfe087ffe,0.9314625
eng_e2e292cc1058e6e6fcaf53b628f8be32,0.9999069
eng_0247a09078715b5e7afa4d6427504d7f,0.3106944
eng_03d4de8abb7742ba51df0f8060f74d5b,4.936989e-06
eng_4fac6ae26f232d0a108b60d4c941ae9b,0.9999417
eng_77cdc6c4351100e368f55e73694c1655,0.01778039
eng_02a2e2b6a9bf57b9cd3c22790671d3b7,4.0125652e-08
eng_97b57bcfee9a1d9ad61dffa1c5f95809,6.205049e-05
eng_b92a68844190909f716128b81811a402,0.00013342002
eng_c211bdade164bcbea11bd6b2106a3a08,0.07921033
eng_732f0f89436895030118a8cada4438fd,0.013121271
eng_65709f43e98bcf3f901177ab20815192,0.98228765
eng_35c260730bf5829b7bdaa2212a0a2488,0.99998856
eng_c61801e58ee6b65b914edf4c310b0af3,0.3380771
eng_3e46c5ec9d020d75d73af5964477ece0,0.5439536
eng_de090d6f939a41ed9aef0ed7d67174cf,0.00010554686
eng_e5bd7674194165ac05991d5b2eb3a6ba,0.999826
eng_d12655657d8d13dc3142d8394caa9fec,5.9673515e-05
eng_2ef72d70c38fe980004b21b0f81d10d2,0.00028910325
eng_48a5e0ea25198d0c1c047be0d2f4af96,0.0016103574
eng_87a6e02080326ef876f9a7ef6ea1f74a,0.9978002
eng_4c8b89961d94508bb1ae437a9515fe8b,0.0022518474
eng_7b583675b3199234257dd0f4268b84ca,0.00019716944
eng_68358cda15063f0a591d624effc423f5,0.0049533066
eng_d676615fc469a4362c763ce2a8bac0a2,0.00022341634
eng_ee9d5cfd24af3580b193ec1e115f3935,0.0086441785
eng_7fbe06f6243f1c69558d6ae5f64ae3f5,0.00011959858
eng_8bb54b6f09ecd6df4888ff339a1f6c55,0.0335895
eng_fa32a6388fa1c8fc26c4247851001155,5.5475197e-10
eng_d4459ae52e6e8a539b518eddd4a500a2,2.1233784e-06
eng_960d5097daa470e270decb9036def439,0.8768455
eng_cfd9e586a52e57dc14d1b9cd1a63ff91,4.9652823e-07
eng_f87f1da3a3b4ed9ffe61dd77780be35c,0.85536855
eng_fe7d58a8f5a6cafd00645d7fccf3c492,1.6752058e-11
eng_f73c6967fb08026b3960ea7da94cdee0,1.568955e-05
eng_9a81f6223d5a055a650308aea35d90a2,1.7061833e-06
eng_a6cb03ca0e98cbe7172e0af6c5a77ad2,4.406941e-08
eng_045ad788bab9ec42a190beb99c447767,5.6586238e-08
eng_a7e1261bd8aa3e2254335ceaa7bad2cb,1.520684e-05
eng_3833cfd7ddad53bedf313beb8281b97d,6.0235735e-08
eng_92cf9ae13e445c4be9a67ed69b1b82b1,1.0
eng_4b8e8fbb806ec4baa1846bfdd5af18c6,0.9999833
eng_adc923f1b5e59eb217792e6ffbf18506,0.00069867563
eng_120ab856a2c7c0fab4e7915b7e433aaf,0.21272226
eng_c9f7d1dea100be990c058f965e7ef595,0.00015598026
eng_e85cad7ca6a66dd60da935b91492fffa,5.122898e-07
eng_68866b37972b87ded1d5aae243448c20,0.007999754
eng_de0ff8bedf893aa80f72ba40d19ec9fd,4.3204126e-10
eng_e64dd63e2617db24911756703daab1e5,0.002631674
eng_f5c50950462d88db8218edf080a53823,2.994441e-06
eng_842ba1150ea21a0908cb274abf85c147,9.931193e-08
eng_89307c13cb53bf48b34b6e626ab80318,1.4738981e-05
eng_7c114aa9ce48c84f97db663c84bf04ae,3.7694562e-08
eng_b4b084349fdf93c1064d69f41e532e70,0.0010649626
eng_b3c54e23ccc3ab7745ce1ec57ee9d20d,8.3152804e-07
eng_10d2a0e54b5a290aac685bf8ee68adb4,2.8409744e-05
eng_1165ec2a0d41d009e8e24d25952f788f,0.007861458
eng_29a3c9379db6fff3535a8f42978fc8c7,0.004133968
eng_285acfa376abf69bbde72fe456df32e6,1.7603431e-06
eng_88e264ac6a56b77196ef0e75e214a318,1.5079722e-09
eng_6044d7ccfdb7204a0215b3d5dbf2a5de,9.516251e-06
eng_b474f5b436d55d6222c9001f22aedbed,6.153468e-09
eng_e5c9e21243d8574f61d72e22565f16aa,2.4579936e-07
eng_fd2bae3b34e17cffa2c154eaa1b76490,4.8400775e-08
eng_f9c823ba20b03301a0e01230efb32ce6,6.2767043e-07
eng_a26539caff4414cb0850b2f90391711d,5.122898e-07
eng_1884cb3909c7cd8ae0275489b9b07778,1.8738754e-06
eng_2b67aaf118d109b704c227340b283fa1,4.4508505e-07
eng_d6ba138bc09aefed16e320e6ab683f42,0.9974491
eng_dbccd3916f4b046e5b6343847ccaec04,4.0125652e-08
eng_f8db8fa91f9610b8080e99e4b6327ec2,0.0035936027
eng_7d54e2ca497e7b2e41e632632158cc93,0.99196917
eng_c4f04427b9b1055b098912be97f42d09,0.00096975197
eng_6c9c88332e84cac908c6d1c36f47d46a,0.49609384
eng_6a67ca3432cd76258502dafb7ea5ac40,1.0783313e-05
eng_17f4ad33c9487a70eea967f5da939ed1,1.0783313e-05
eng_3bad86915e6f05f10f91a948334760cd,0.0007321813
eng_d0a748659ae791dd7838aec1cb0214d5,0.000109536784
eng_1a1e647e6e3c561d3df8a3f062b6e331,4.3139121e-07
eng_56e0900c7bba6d07e135624bc5abf28f,0.99999905
eng_e5746089bd24928e91f22e800756b529,2.0580492e-06
eng_bb27e80e1c721606eec6e91da51c3f11,0.9999838
eng_63c999f7b4bd6267a60c18b07e5f30d9,0.87621135
eng_e689a5cf7968b84f5f6918fa9b2c5772,0.005576545
eng_9e04a1ddad86add2948b512cb09b2062,1.1300807e-05
eng_b470bdac4424e96dd7662e10e53d127c,0.019124037
eng_c6f00690abb76e547a7bdcca128c7f07,9.23745e-09
eng_70229a153a5c53e10699b3df983d931a,1.2098657e-06
eng_136ac47e09dfb66266783c5c2ce75d41,0.9999757
eng_29aca2da894a41c94480a2cb5228a289,2.486226e-09
eng_1397033e9bccae1527a29bbcd4de7446,5.896418e-07
eng_5176be6de34c71f55d2a8732c50927c7,2.1233784e-06
eng_920406a9f0a9e940861eab081987ee38,1.5534978e-06
eng_1d68ff2184b29cae902b57f7f67e6480,0.92905515
eng_5d57d3758ba1d11748839dfddadf64a4,1.0030142e-06
eng_6e6d1c9e88d16e4c24a6a312cc38e15f,8.092758e-05
eng_02669325fbf28db34ba41d39d6662a38,3.4465788e-06
eng_cf7ec4725491da4715399bf79cd916b0,5.093705e-06
eng_5ba7ebf7ba64b14bf5fd1c673158eb25,2.8453348e-08
eng_8643f5107aed583261c781f66fa4c5ab,1.0
eng_24a6f897a4fafacac4711fb67e06d72b,2.2827997e-05
eng_ee4db7a5a3f489157ee0f0488432adf2,0.00021070437
eng_93bb28c08ce686fa1bac9ec0f249a94c,0.66366893
eng_4ef56f329ecffc3601968bdecc19ecd1,0.94458723
eng_ce4c03f1a5f1ed1e5797a41bdc7493e8,4.3139121e-07
eng_cf15a59ad1d699302d9d4e65214d4a95,0.9838472
eng_e2ef6412cf40e1b204376d1edfbcb815,0.9456007
eng_5844cdc2f23160d9b848412d3a387917,0.99999976
eng_f61abc24d35b14236f3eee43d6a58cb7,3.3596785e-07
eng_473e06535b045fad8e60216700edd06b,0.0006462033
eng_b7850278248b06bef6605221a13c5bc4,3.5464107e-11
eng_6f0cd147cf2c4ca8ae07a5465d5e1fbe,0.0020667946
eng_91418fc75c00513f9054fe4ede2a73cb,1.9977386e-09
eng_fb9af61f74b023aac113f805b69236e0,8.15202e-09
eng_52a0bbc6fbd37357572632ac69a42d4a,7.979938e-08
eng_6c647210f58f110cb2a6ae30b717a920,0.9928231
eng_270ec91359f7ef66f43959ba380e5daa,0.002601094
eng_5c28fada613e0853b42c7f8aa4e2c1f8,0.0054059
eng_99095463c6437c12db6846aee0c8a891,0.98445636
eng_3a83b286420a4d1473858d5949dd6c44,0.0004305571
eng_aa921e625e74315093ac07527c95ed43,0.5496406
eng_086ee3a4e468928968a887486367a6f9,3.6478537e-05
eng_114010a8c6d1b643b36c4192a2e545ef,0.91490096
eng_255d90cb8541384a28e6808b562b9d5e,1.3497025e-06
eng_7603115387ea01c574745b065d7798e0,0.00026530237
eng_d0c947ef7dd2c10880399928701d31cd,0.28101084
eng_422fdff4b00b1a56e28d6bcf53d6874d,0.00018522574
eng_844e28a80b39a49ec52096563c429644,2.486226e-09
eng_0c5dd01a3ee09a38aaf624df0feffd64,3.1608816e-10
eng_45e01aa613f00ab0aaac94b3e02a830c,0.992961
eng_36085229026b4fdaf4c5e7aa5475f9b6,0.0021157034
eng_91fc440697d6fb5045fed9b8e3d73b9d,0.0008040859
eng_87dbfca9fd9d5b7ae614fc8b5a9d8411,0.00010229986
eng_1740540893fc7190680b6129977f0e5a,0.00031999827
eng_85f543edc7d08bb9fd087ff341467f79,6.4759485e-07
eng_e8a9f5bfc695ed04faa19e8b23fc39ff,1.723157e-05
eng_d0f146a943f5b347b8dbda75e7f666d8,1.0511496e-06
eng_e05fd00173e8da088ff74efc3ccf0c15,1.2606946e-05
eng_ddb9d89d787d4e9cb7d5d53021584c37,0.004133968
eng_ec2093399dd994f1fa9db3480b1a2fc8,2.2125667e-05
eng_11ee9e962ce4ff9ab5955b2fd0908899,0.99955577
eng_5609f0790040ae60c7bd074738869dc9,0.0059571536
eng_e4e64a2e645d255b912b5a30c2543f59,0.04401865
eng_17e9ea42e47b88281976ec1a3a50b868,0.07263671
eng_f835689b9c738b1237d801606a038392,3.156126e-07
eng_3dec205d0726f6e2b140c02edfe9ba56,5.9209164e-05
eng_0956f70497007b7a0e109be1f7d15fba,0.0011879054
eng_c98a6cfb06a3d0c81604fbe17b7d0f69,9.23745e-09
eng_0c20348f6f7bc6efcf4fc968ad9424d9,1.8189616e-09
eng_3d5bc3ba2bb8b3954cabdf0bec3533d5,1.0467401e-08
eng_e74f708cbbdd9dfb6d3bd6dbf2a9e680,0.44661537
eng_1414c1fdd281993b2a2f862055336c84,5.5622062e-05
eng_1a10bda77ff463b87fbdef9973b79cc0,0.002889581
eng_460a93a2e25db928349470d55ab0ad79,0.00013982208
eng_94a329bbae82a9351d04a842d121ee08,3.3265334e-08
eng_75dfd52e0ffa8965b4951898c3dde486,0.00012982171
eng_ad6963004619118790e915340dfea8fa,1.3176514e-10
eng_a1dc1850c2e0df7f24679b1521cacb26,4.5536814e-11
eng_61def93a52a6a551202ebf3683a0ec58,8.15202e-09
eng_c98771cba2391cf4279693906f71790e,7.646538e-06
eng_438b780d9d562757bd05317c1ab78268,1.05717e-07
eng_e7a7a141d0f99afdc23903393bb33535,1.344041e-08
eng_b2ded2e88063950172906c91ee5c77ae,2.703645e-10
eng_e17bd079a666d101513edf330b94d5ed,1.14961916e-08
eng_07eeff31e719e41a114de2a4909faf1c,0.99988043
eng_d57218e45c15ceac49e94e19b0f6ebe4,0.039937317
eng_b96bf56722f0c8eb99add050e0133134,1.2411497e-05
eng_2d2ed50a9283cb1ff15f946b73ba457b,1.3307808e-09
eng_013c1420add2cf507e8e19f96ccfef08,0.0140636265
eng_b42e53806be98ea478c2fe45b8bac5e0,5.1442214e-05
eng_8b6dd49a0cad78366105909b1a0eb8eb,2.1940867e-09
eng_d61de0dc50ae4fa04a5fb5fc0497dc0f,0.00025315638
eng_6fe45092d05649192d6fcce18264e887,2.1233784e-06
eng_0f6d94ebc0b164f284e650f89a2a6074,3.7694562e-08
eng_c5a357769c7a1cf2a88a9befe50b40eb,0.00044421837
eng_a045fc20d08acc2c961defca056f000d,0.0029349516
eng_57f14906b96e9bd99c9ef7d4cffcf021,9.666109e-06
eng_f7fe058212c77393f84f712fe89abfb7,0.88413936
eng_e1fa843ecd9e25edfa0b301368d3ea58,0.0020992733
eng_b12368ca8506efdb09dcebc91183de49,3.6119832e-06
eng_c69ba2dee0ce04e47fb9d5a060bb28e6,3.2192333e-05
eng_3c21062ec1fbbdc7b91a55b92f1de52e,0.00075540564
eng_4ad2c92259b183709e682c8a1520cc4c,5.507606e-06
eng_6ed21dc9e0656414759bc49df3b71e76,0.9853279
eng_1f19fbcc6b91bfbb237c9932a636084c,5.594338e-06
eng_46414e09c9abf2199e0fbcdbfdf867ae,0.0010566838
eng_089d4a4a024e04c529d0a8e754fd3864,0.00048785715
eng_b7207b63e507d36d4ca4df1e61ee346e,6.339211e-06
eng_4cd0bc959ecf69bd7fa3a13ebb22b5e0,1.0348531e-06
eng_2d89078ac3fe03af51af019836593683,0.00020988309
eng_daaa4ae5378220207873b31d9b46405d,0.0006563728
eng_6440024b839eed17960b0ab6e0a48024,2.2125667e-05
eng_bc242fb69cede47a2a685d6d63a46814,2.5651472e-09
eng_45e5e4cbf9a9a9ae420ddda0aafcbee8,0.98517543
eng_2ad4c466859bcca1deccd20f3bdec4ca,3.124989e-08
eng_7913fe9784a4cdbb88f61a9f1e9b9f73,0.005554925
eng_7b7a10e76b5ebba3839264d1f6d67ad6,1.02464426e-07
eng_a75870b02df78dee7e3f79fde8a44c0a,4.406941e-08
eng_6bdf3dec205bd011148e4b4bef257bb9,0.007345827
eng_7cde1753fd5b145c5bbd84b7170c56bc,8.481104e-05
eng_4b8df6bd1edaf636496285539c0ec4af,2.1691717e-07
eng_d21aeb8abe449615983cb47ecc68a48d,0.0135061005
eng_05c54e7c04e4b7b9484f234090f061cc,3.6478537e-05
eng_327628d0d03becbab8efcfbb2ae0aa90,3.8528935e-05
eng_bd1a346a45db2b5d48acb7bcc267b6dc,2.2732725e-07
eng_e951cabb767bc6853513f6716541b9ca,1.9333586e-06
eng_1289e9e2465a583b79b66df237e867a1,0.0006932423
eng_480216e15773f9b73d065d3a59f1ad38,0.937669
eng_352efddf80ef1a30b7c4df841b720848,0.002434382
eng_997fcbd32c810aac7719a0ea63134b18,0.030792167
eng_87042f0588c8648ee96ee5b4e3f05a51,0.00027803096
eng_913861584b8492611f5caefa3f529f07,7.5077514e-11
eng_744cdf9a54e683850e2a3b1a959f6185,7.496458e-08
eng_9afcb7589e27e73c263fc8711886bedd,0.0036499873
eng_c51b0097149a57f2faa0c517c31a00f9,4.495181e-06
eng_40a5f06afba13d3543b9654962b4cd34,5.093705e-06
eng_283c2c72cf545c32de7df19e050dc078,0.005554925
eng_4f1a12fa603687435df77032120ddac6,0.0028009268
eng_e911ffa0df6cb25f9fe821149fdb95d3,0.9059898
eng_298491de6059cdb79cbadd182d628d3a,0.00027803096
eng_fb45cfe9b9c0bc3983fe49064821031e,0.0027469008
eng_ffa7dc7ee0ba9d9947c91550a76c0f61,0.6238353
eng_d2678b5c658141930b89cbb36fcc1ae0,0.96628344
eng_921fd6f341f7ec8b76808bbe5651ade8,9.23745e-09
eng_358a0fd86232a08cba055c0b1001e580,5.4845263e-08
eng_85ca871d3e93410dd0077267661b031c,7.031184e-05
eng_911b182fddee00d3d44c7320982e23d8,0.99978095
eng_fed8b9cfb3da6c2aafcf2e5690ceac49,0.0007321813
eng_f1a63a53a3f0283f1425c503c503d172,0.0023596606
eng_9713527afb5bb7201b190d449c6f9088,0.0065897712
eng_056f882a996bbd736c8587ac32071636,0.057652235
eng_c1aedfec342bf76859926ce1fb9c8449,0.98087597
eng_afd51e0c55f58cee4c2b7d291eeaffb8,0.0003799845
eng_7fde16648baf6505e716801a8568901f,2.3823691e-07
eng_635a5dade7a1f2fbd4cc60a709ddd884,0.96432143
eng_43f0d30ce21bcbe3b88b0007bc335e9a,2.6729447e-08
eng_7e9ba903bec1d9883656b716b9f45f72,1.6373771e-07
eng_27279f9bc5e82c6e30f4339efd01eeff,2.0145691e-05
eng_e421eb716c291baf96462e0ec196c51d,1.0799672e-08
eng_98b5ff11940aa1c0edb16443431a10ec,0.00016093082
eng_cc8867b6801163429d973a4e5e0c2f9f,1.6052281e-09
eng_644d9b449a1648caec35da3fba947e47,1.44498e-07
eng_f7eaeb7a87c90b800f7276b7a2e5824a,7.4846226e-05
eng_f6b51efe03ac22628488e2dde22915fe,4.4694072e-05
eng_e4f3ac2094438159bfe84d2836f58509,0.027066177
eng_ed9454756d812da681984883ec566f39,5.1739194e-06
eng_f60b960a864b1947623d9e2acf69b7f3,0.00074370287
eng_499e4abe54b9ac896719b7226685714d,0.25386098
eng_cb778c8ac3df21915fe149e8a90c28ac,0.9998233
eng_8258db70fc86e03ab86773f14cf2aec2,0.98975134
eng_2b0f8de2f771f21ff066e0adde1d9806,0.0011513996
eng_b602d9c0f163e47bcaef6e4ec82ca0f8,5.8291265e-05
eng_f0e7762da158c5cf1116bb87e1d02bcc,0.00018814208
eng_e94a71bc57a436bcd050af4d14e9c90f,9.915273e-05
eng_eae809496aaa22bc78bf1340cd9a401f,0.021948254
eng_32ed697ac12dfb55e39bbfb1793ee0b2,9.625642e-08
eng_362f05fde407c132cb331a312138fe57,0.42155182
eng_2c9bf9ad56f80aa4b7c5c98575ccff05,6.0235735e-08
eng_548a23003f147725a24bece479bebfdf,0.99997985
eng_105adb9dba0760a221fe5e0b25f3c40f,9.721547e-07
eng_4ff956f8b0a455e6b282b8a08f5d6858,1.0
eng_87565962d029762a24f291b8c7ae5044,0.85776806
eng_cbe453d8882129465d4242e04d4b4c85,1.7257829e-08
eng_7aa8db192e0215876b64a228bb2d3040,0.575588
eng_7d134f24da3a8087a8eacbc19426b836,0.9997305
eng_7f7ac71feb9444cb3b3b24f87ad1f006,0.8479678
eng_eed78f36f5a66c7d9b23bd0dd28a7bc7,0.0073743653
eng_245573d57e3e5ffffd2349229a6db47c,1.0
eng_84a893049734344779e5e18e8ef31950,1.32119585e-05
eng_1f0c6e128f4771c44fa9292ae3c094d7,1.0
eng_627727cff7fde51d07183dda94ba627b,0.99827254
eng_21603c0a8de89770153b21024db14f82,0.99997497
eng_cf2e7d0bcd944eaf559d2ca6710bffeb,0.25312182
eng_9026fde60ea92fb059883d2d2e254c4e,0.9999902
eng_ac11e754767e6d2e61a3f2a1f7fd7a11,0.004331502
eng_9e48c8ebe9e9e48e757342bde61c4415,0.9998579
eng_9d2137c29b7488d6e87481d6dfd077d2,0.0023596606
eng_9bb878a06f6bf4877695e9f068519fc7,0.9999924
eng_97280c2c04401997f9b6bab6cb1cf68f,0.0017961492
eng_823aec4cebe46e2d62f01fbb76266e63,0.9980732
eng_333322a28c64097aa5cfff452610cca9,1.0
eng_c351af8553446b6a04d754629ad5a6b7,1.1843139e-05
eng_a304716971126b4d2a2e723fe4cdbc01,0.9019207
eng_7b0f9a28c37f6848d81840433e01dfad,1.0
eng_92c688d6c182da52cf942d2b6f25d24c,0.9999833
eng_5e7a103ef94681776fb2658326a4d815,0.99923277
eng_9cdcc714db8caae5b64d23fb8c139482,0.99977654
eng_5d7696eff840ed11b080db27f6da6957,0.01757688
eng_f97621c62127822c7ec1de4196a4d091,0.999998
eng_f4b50149d90945e30d0da880278f2a60,0.9999993
eng_4d3d9f050541318255ba9149b5483c93,1.0
eng_a192c0f847fc1e0f06534b07e8533161,0.99999106
eng_3cde562d4c1661891c07342047c8e923,0.9314625
eng_d7c139bb5aa4ff54e826bbf79cf6bc6c,0.0010484692
eng_950c179c89e918ea12659daa6dd0e93e,0.6461254
eng_e2b25f425165eb346f76b12e1e9ab669,0.9999658
eng_bb6b2606deb06541c6f035101b19c137,0.97966766
eng_bfacbfdae0627b5a5221a6b3040f9a95,0.9921841
eng_57ff5e6b18bdf78bc9262d602a7a2ea8,0.97821885
eng_b661f45d99b447f48e1c3339da1d887b,0.9999987
eng_49a87c216820ce2cd479b3f27dfa2c65,0.99999344
eng_8bf5fe4d5c650d506aac3122dca80ac4,0.99999833
eng_363ffd1826d2d75207378d24d2de2a0e,0.99989843
eng_f94ff8ec73609190395b65ef5f6c39dc,0.99970406
eng_70a77c7615e222af1f4f3c28e87a105f,0.007232764
eng_26cbaa58699e7864ecb9768e9483c649,0.99982053
eng_a4ebcb68f75974e5172190e2ba6ef119,0.46781796
eng_9e7a0263cad99d8198ce526df3dd8fa1,0.33111975
eng_11b6e8ca3db05a53b0645f7556bd2575,0.9999975
eng_61cb25cd5f0336fd5e74249e5b4bbe81,0.9999995
eng_41f86e299ff7c964ff63a517bd0327a0,0.9999987
eng_28b2caee950c9f36bf977347ad53c567,0.99999547
eng_75776498442bf3041b40169fe69419f6,0.9999956
eng_ef468ab62e1ddc43374dd8d20bbcdbf0,0.0001634647
eng_11d000eeea8678e129558a6583ca9926,0.99553156
eng_298472d2714b389f8f4286a8da443f71,0.18476751
eng_1411e6b68bb1cd5b0746bfb2511312e0,0.94600123
eng_1777cb35e8a32c224def12fdc2623efc,3.576359e-07
eng_c6e7726bfac6c00d12fbae4e431ede1a,0.983597
eng_b7ef0a5d9fc4c2bf3a5d3a1414a291cf,0.99955577
eng_239cc28dbb1669ba68b3ca437dd0855d,0.9999943
eng_efa00277c2a9661572fe5e2ae2165154,0.99938333
eng_fc6874054283b933a2c2e04aec01894e,1.0
eng_4c4b187238e95f8d798a4eba74093c6e,0.51952136
eng_b8bc81c7dc9cbb03c3bc476181e64dbb,0.00092538487
eng_cf42114315c176b7325d66c43c3e2725,0.21277846
eng_68a23921f5bf1efbcb17a1e8b4c3e727,1.0
eng_a5b4ead7b17554aacc2a56d817b41b87,0.015739111
eng_daa590c428f1e04be5c3d10abf21ddd3,0.00028685408
eng_2723300f11f7e750e3c99a551625780d,0.003707253
eng_3c03847faa1baae82a3497c22cc41bb6,0.006641113
eng_f95434d7e15b2f0184c6a6c5736ddb7c,0.99965405
eng_61c1a9aa2a1879fd460cd8b0410d6625,0.9999994
eng_baa68a0d558737420e87cf162f8abb89,1.2411497e-05
eng_d64ce581999394ad8671158997d519e2,0.9999999
eng_8002422350717d25bd4e070e5d10aec6,1.0
eng_535ed1db766635878fdbede2e4bf5dde,0.0037654138
eng_08ae95d4ae6a749b634c26c9fa35410c,0.18892181
eng_cde29b5c94a105668e3ee750125259aa,0.99997723
eng_f1524dd0dbdf6f103ea408bd0b0d3eb4,0.9999932
eng_def317406b5e0e0cce531263b7fd3420,0.9985896
eng_2c44d1c411d0454a98763b47bc92e012,0.98651993
eng_38fbd6a81fe0bbdcb568a401e642e364,1.0
eng_5c25198be353dcf2810131277f921f99,0.00021995336
eng_d1f5486314d6f63c9bad53a60ebefa16,0.959001
eng_6819ef74c3d41cbb126b5bfc340ebd1a,0.008315778
eng_d31615857fdde99581df7d94364de699,0.9992931
eng_761e7382077e7c01588e599d1f41331b,0.9079672
eng_77d9962c85645281d96622d80bb1d1c6,0.0007613259
eng_9aabafa77f1a0bc3ebafa6b78bdcd728,0.004070138
eng_e7b4414cb7c0f946debe30329af278a6,0.8414352
eng_1502b2534ea8152b043e6f285afb9182,0.9999993
eng_e1b7a4f1665f702285d7145a88cd0349,0.999956
eng_30aede71e70a1df6d6668b9c86bcb2ec,0.99954873
eng_077cf5b26aea6ff551bd0959be4dbeba,0.99899954
eng_1a22bf6feacaa504ba151f6466c80a3c,0.99999785
eng_e0c80108c01f15c4732d69131c3dad20,0.9999944
eng_ec358e99f5c45353ab5f9ef790adc605,0.20497774
eng_4cd41da746fb54d7e3b5216527cfc879,0.9981756
eng_bdcdd0557deaa894d3d562e34f0273b8,0.9999993
eng_36adbccf0b935cfc6c48bdace145f4a2,0.9998287
eng_8193da8f814c3173b58f21e0c22b12bd,0.99989283
eng_c53569ec2095bcda77f6e2f67d1078c1,0.080936715
eng_a36f038b08cc654c7c582a7c308aee1f,2.7264703e-06
eng_7d14cca70f976a18525d64b5b545a34a,0.98646784
eng_d49683251fcb1fc627abfa4b8acea95f,1.0
eng_33f659122469ca92b31b4c01fd70fcd1,0.89982784
eng_e3c82fa9810981731760a05680ebcc97,0.3548801
eng_5b5841a19b984a668eeba9821490f63b,0.9955338
